cod_empresa,idcustomer,fecha,idarticle,unidades,ventas_(€),costamount,idpaymentmethod,documento,codcustomer,cliente,codvouchertype,tipoasiento,codproductline,macrofamilia,codproductfamily,familia,codproductsubfamily,subfamilia,year,month,month_name,presupuesto_mes,dif_ventas_presupuesto,ratio_ventas_presupuesto
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.07481633474475907,86.73518366525525,1160.308110470235
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.07343287532906426,86.73656712467094,1182.1680631595964
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.05609582488750327,86.7539041751125,1547.5305011396504
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.07454932799279149,86.7354506720072,1164.4638836770475
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.07798322286773739,86.73201677713226,1113.18815519119
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.0812643245364311,86.72873567546357,1068.2424359668769
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.0711446382814295,86.73885536171858,1220.1903347459922
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.08064003296272824,86.72935996703727,1076.5124567858686
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.08646531208698825,86.72353468791302,1003.9864299878427
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.1283923059454169,86.68160769405459,676.1308581598754
5,30e002d6-8ba2-41cd-ba17-37e084430bd7,2024-08-07,005-160ar15/s,50.0,86.81,62.4765,005-81-1,24A080046,7966,"HEREDEROS DE ANGEL MARIÃO HERMO; C,B, (ANGEL MAR)",10,VENTAS NACIONALES,MF6,Envases y Embalajes,F15,Envases Plasticos Rigidos,160,CAJAS POLIESTIRENO,2024,8,2024-08,0.1336812418091027,86.6763187581909,649.3805624873308
5,005-007199,2024-06-26,005-199012,1.0,160.0,155.81,005-33-1,24A060163,7199,"MUGEN - CONSULTORES; UNIPESSOAL; LDA,",11,VENTAS INTRACOMUNITARIAS,MF12,Varios,F36,Servicios Varios,SVP,PORTES,2024,6,2024-06,,,
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.08228616827156605,694.8977138317284,8445.890902422176
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.08364729669052161,694.8963527033095,8308.457385912758
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.0769884278042071,694.9030115721959,9027.070948473405
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.07086835499256783,694.9091316450075,9806.633723512909
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.07018284232316618,694.9098171576768,9902.420263913973
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.0857129002353701,694.8942870997646,8108.231060803739
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.08907602876311617,694.8909239712369,7802.099056842679
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.1027050550686217,694.8772949449314,6766.755536381864
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.09881715704359863,694.8811828429564,7032.989217584668
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.09718216596514768,694.8828178340349,7151.31210647476
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.0974913063212477,694.8825086936788,7128.635631467921
21,021-006150,2024-07-18,40f6d55d-28fe-4bc9-ac7b-0be9782d1b98,18.0,694.98,916.74,021-91,24A070068,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFR01,Custom Molding,FR01A,Formato Verde,CA4,TAPAS,2024,7,2024-07,0.04504229652086912,694.9349577034792,15429.497465299088
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
21,021-006150,2024-06-12,021-lm,1.0,0.0,0.0,021-91,24A060058,6150,"FORMATO VERDE; S,L,",10,VENTAS NACIONALES,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,6,2024-06,0.08333333333333333,-0.08333333333333333,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.05913603315391693,-0.05913603315391693,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.02799737712442644,-0.02799737712442644,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.0552025877816435,-0.0552025877816435,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.05617211537665449,-0.05617211537665449,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.2113413356326838,-0.2113413356326838,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.08846187757307777,-0.08846187757307777,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.02514666482975383,-0.02514666482975383,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.05302210344050208,-0.05302210344050208,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.03014853259772809,-0.03014853259772809,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.05698280376980583,-0.05698280376980583,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.04462046009640182,-0.04462046009640182,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.1400863661812305,-0.1400863661812305,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.1384392171169032,-0.1384392171169032,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.04225851785890092,-0.04225851785890092,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.1890364373868353,-0.1890364373868353,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.07040943839216185,-0.07040943839216185,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.02979871326662513,-0.02979871326662513,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.09199415904022627,-0.09199415904022627,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.03893485615390168,-0.03893485615390168,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.1147528011562299,-0.1147528011562299,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.04671671239420953,-0.04671671239420953,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.07340452369701993,-0.07340452369701993,0.0
5,005-006282,2024-04-05,005-lm,1.0,0.0,0.0,005-16-1,24S040010,6282,"JOSE MANUEL PRATA; LDA,",11,VENTAS INTRACOMUNITARIAS,MFC02,Varios,FC02C,Material Diverso,AS,ARTICULOS SIN CONTROL DE STOCK,2024,4,2024-04,0.1314784495893972,-0.1314784495893972,0.0
